source_id,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,parallax,original_ext_source_id,j_m,ks_m
4.65208321384509E+018,15.344996,14.09875,17.093374,-0.06431539828907,05160408-7044323,12.179,10.357
4.65208352308268E+018,15.715169,14.552153,17.098791,-0.020962383860164,05153827-7043157,12.829,11.645
4.6520835574424E+018,17.173237,15.761763,19.176641,-0.115221856372829,05153001-7042183,13.609,10.498
4.65208417591821E+018,15.5187435,14.264009,17.204477,0.010659898127473,05155230-7039157,12.241,10.511
4.65208530978952E+018,15.539052,14.412688,16.763681,0.032863219552516,05163542-7036019,12.633,11.055
4.65208548158824E+018,15.813916,14.507712,17.541443,-0.028961496988635,05160524-7038043,12.689,11.47
4.65208579082585E+018,15.385377,14.201123,16.788416,-0.031944479294944,05160046-7036554,12.514,11.298
4.65208613014121E+018,15.731843,14.579556,16.746382,-0.088636785005487,05161269-7034263,12.571,11.224
4.6520861988008E+018,15.874743,14.674443,17.197027,0.115035050059974,05160389-7035437,12.334,10.85
4.65208671854056E+018,15.543402,14.441861,16.750137,0.01460190960877,05184233-7039564,12.624,11.328
4.65208730265569E+018,15.911862,14.813378,17.11616,-0.012632854865322,05183257-7038254,13.265,12.169
4.65208850524635E+018,15.323012,14.1034,16.953989,-0.046106275392921,05173759-7034179,12.294,11.042
4.65208857396585E+018,16.28504,15.062865,17.789724,-0.127188299263845,05174895-7033414,13.28,12.052
4.65208950167889E+018,15.506964,14.316398,16.917809,0.014667532555369,05184002-7032565,12.612,11.499
4.65208953603861E+018,15.921079,14.7051935,17.458857,-0.052617459478593,05183944-7031415,12.914,11.729
4.65209008579433E+018,15.648459,14.465823,16.974937,0.082750521541847,05175185-7032311,12.689,11.077
4.65209069999088E+018,16.030895,14.84645,17.310404,0.031783038821086,05174364-7028075,13.217,12.01
4.65209084170848E+018,15.910324,14.831037,16.836943,-0.000665009046389,05174921-7027366,13.267,12.253
4.6520909405135E+018,15.880931,14.591098,17.394114,-0.006557276373503,05170224-7036161,12.649,11.466
4.65209111658639E+018,14.372993,13.031651,16.389053,-0.015891061663944,05170858-7034264,10.8,9.536
4.65209146018378E+018,15.1091795,14.029808,16.272371,-0.03314221172832,05171925-7033226,12.194,10.987
4.65209190686026E+018,15.518846,14.334804,16.93049,-0.082248737251337,05165129-7031081,12.581,11.38
4.65209218173807E+018,15.831677,14.6613245,17.12799,0.036702127957499,05161730-7032099,12.96,11.779
4.65209300637169E+018,14.807808,13.525537,16.80329,-0.093886393934049,05160635-7028066,11.585,10.236
4.65209331560957E+018,15.797877,14.506419,17.510807,0.003607343911419,05171730-7028444,12.457,10.337
4.65209386105256E+018,15.722128,14.540496,17.115448,-0.051848576423065,05172226-7025214,12.804,11.622
4.65209455255989E+018,15.368854,14.222935,16.621674,0.04808597019195,05160795-7025515,12.585,11.013
4.65209465563911E+018,16.030882,14.833967,17.406961,-0.04472790420065,05161483-7025142,13.268,11.121
4.65209472435871E+018,15.691095,14.4857,17.152681,-0.022286139420388,05165502-7026045,12.752,11.561
4.65209565207312E+018,15.793917,14.564207,17.39034,-0.031742577655202,05144927-7039443,12.88,11.66
4.65209575510892E+018,15.098649,13.96083,16.375832,-0.013840483086631,05145194-7039198,11.964,10.537
4.65209575515233E+018,15.541123,14.303667,17.177443,-0.103133742790774,05144785-7038516,12.245,10.568
4.65209609440539E+018,15.928719,14.865085,16.9648,0.092897712551609,05150355-7037568,13.367,12.34
4.65209833213321E+018,15.767242,14.559348,17.30569,0.002823413916236,05152378-7032446,12.708,10.559
4.65209840085262E+018,15.676787,14.464303,16.941013,-0.025700723093889,05151153-7031480,12.364,10.737
4.65209846957207E+018,15.44481,14.18753,17.068727,-0.072699286884869,05151891-7030509,12.349,11.128
4.65209977524163E+018,15.388824,14.205464,16.828463,-0.068815981041809,05133908-7035201,12.414,11.238
4.65210001575978E+018,15.350068,14.099231,17.01824,-0.055577070811733,05131495-7034415,12.096,10.374
4.65210005011951E+018,15.676577,14.49108,17.06191,-0.031803262301064,05131758-7033549,12.83,11.59
4.65210029063817E+018,16.188227,14.723779,18.83017,0.035293860093549,05134589-7033166,12.069,10.847
4.65210097783243E+018,16.188776,15.077244,17.429592,-0.042366885236528,05125859-7032093,13.4,12.217
4.65210190554582E+018,15.3338,14.204887,16.614788,-0.036589672852374,05140906-7031098,12.403,10.921
4.65210245530153E+018,15.458629,14.354581,16.589787,-0.047879214707275,05141765-7028232,11.975,10.557
4.65210262709983E+018,15.637606,14.314599,17.342815,0.044473549272517,05140423-7026432,12.177,10.978
4.65210324557541E+018,15.33623,14.091601,16.966785,-0.023485467498188,05125971-7027279,12.177,11.01
4.65210413464372E+018,15.802893,14.7402315,16.851215,-0.008711572031079,05153818-7031031,13.314,12.158
4.65210427636931E+018,16.310966,15.203089,17.451504,0.005193976315295,05153328-7028521,13.627,12.505
4.65210440946252E+018,14.698079,13.504929,16.217688,-0.058856047584877,05151434-7029097,11.652,10.472
4.65210461996674E+018,15.731663,14.334479,16.98448,0.023446135776815,05155460-7029123,12.55,11.397
4.65210527280158E+018,15.529023,14.343504,16.932062,-0.001773121623249,05144966-7027301,12.496,10.857
4.65210599435602E+018,15.532689,14.253932,17.435396,0.018177754457728,05144425-7024210,12.226,10.957
4.65210668155092E+018,15.428568,14.131693,17.139442,-0.068675834950722,05154240-7022596,12.074,10.412
4.65210822773863E+018,15.804804,14.697745,16.98545,0.200836127318621,05145475-7017533,12.961,11.59
4.6521090825216E+018,15.734225,14.287984,17.80597,0.046093695635103,05141772-7022283,12.056,10.764
4.65211015188472E+018,15.854478,14.615512,17.535952,0.037258357759847,05134425-7019485,12.522,10.673
4.65211035804257E+018,15.298532,14.08508,16.835726,-0.032469769188682,05133744-7018076,12.218,10.518
4.65211073599978E+018,15.760805,14.620282,17.074926,-0.054017844120541,05141672-7019388,12.748,11.325
4.65211094215819E+018,15.76574,14.644528,16.963705,-0.022042359553756,05141063-7018515,13.111,11.942
4.65211101087764E+018,15.588222,14.406477,17.024061,-0.009073720834867,05140153-7018107,12.564,11.13
4.65211186987158E+018,15.105489,13.936225,16.432634,-0.024719800109816,05133946-7016387,12.065,10.532
4.65211210618489E+018,15.969365,14.709995,17.463556,-0.0012368455453,05131015-7015184,12.688,10.771
4.65211238092277E+018,15.928341,14.744422,17.284536,0.001945752510322,05134657-7014078,13.126,11.578
4.6521123810627E+018,15.413138,14.22174,16.59758,0.15388437245672,05134229-7013532,12.274,11.366
4.65211275891178E+018,15.636331,14.311434,17.591566,-0.033321237345627,05134018-7011568,12.166,10.971
4.65211279758368E+018,15.60534,14.370446,17.118658,-0.015805850411761,05131875-7011092,12.546,10.636
4.6521139314169E+018,15.643203,14.380772,17.38648,0.021399681496531,05184782-7024547,12.712,10.686
4.65211479045056E+018,16.5241,15.213953,18.149328,0.081599125261481,05180993-7024459,13.211,12.323
4.65211516840787E+018,16.037102,14.574215,17.947195,0.031710843781859,05191101-7024436,11.976,10.678
4.65211736313818E+018,15.835101,14.834319,16.743,-0.334957992168592,05172729-7024036,13.445,12.44
4.65211757354858E+018,15.7298155,14.380778,17.571594,-0.005823458011177,05171469-7023281,12.347,11.153
4.65211808898525E+018,15.80802,14.494833,17.26245,0.057198388047154,05172591-7021567,13.095,11.842
4.65211925721608E+018,15.825325,14.400774,18.11667,0.013758004253831,05162745-7018287,12.17,10.908
4.6521193602953E+018,16.413095,15.128389,18.021551,0.007427445667187,05163947-7016466,13.613,10.855
4.65212004749035E+018,15.821855,14.672385,17.081064,0.021701987981895,05175866-7016573,12.994,11.811
4.65212018492926E+018,15.9205065,14.830433,17.060877,-0.052512489222342,05175761-7015235,13.293,12.075
4.65212087212378E+018,15.737129,14.290898,17.53319,0.039469059285329,05164459-7015246,12.384,11.114
4.65212155502193E+018,15.240186,13.989008,16.960894,-0.012787100596954,05165886-7011368,11.918,10.144
4.65212217779645E+018,16.52352,15.303698,17.924046,0.021306404985495,05190567-7016391,13.529,12.346
4.65212262447283E+018,14.710222,13.567585,16.036663,0.034710312374512,05191480-7014529,11.844,10.663
4.65212292936224E+018,15.470367,14.174971,17.242498,-0.044442131453578,05185722-7016088,12.246,11
4.65212303678954E+018,15.749601,14.446631,17.508362,-0.032402397139569,05183119-7016087,12.42,11.159
4.6521236852769E+018,15.590586,14.42361,16.72979,-0.028158673786243,05181815-7011235,12.766,11.624
4.65212417066106E+018,15.790018,14.549734,17.355955,0.070688546001443,05192547-7013082,12.683,11.383
4.65212444550056E+018,15.803833,14.474557,17.249376,-0.214027141138975,05195155-7011086,12.64,11.309
4.65212475477651E+018,15.797204,14.517072,17.38353,0.016307948881296,05191957-7009457,12.608,11.367
4.65212482349603E+018,15.633542,14.36406,17.175594,-0.061780694841448,05193067-7009312,12.663,11.388
4.65212492222773E+018,14.916598,13.562103,16.947243,-0.056512386749335,05192472-7008255,11.39,10.069
4.65212516709367E+018,15.6779785,14.372899,17.488659,-0.027129644923295,05184775-7009193,12.394,11.116
4.65212523581264E+018,16.03141,14.961211,17.011276,-0.053485665591654,05183172-7010332,13.482,12.366
4.65212527017243E+018,15.703146,14.550363,16.975147,-0.015990639195477,05184278-7010193,12.856,11.694
4.65212605609856E+018,16.134596,14.761907,18.285608,-0.058892589980196,05175903-7014420,12.633,11.295
4.65212626660469E+018,16.293404,15.189579,17.361048,-0.002145036076377,05175758-7012342,13.694,12.503
4.65212640404352E+018,16.22654,15.081647,17.472563,-0.047124765568819,05173112-7012232,13.586,12.392
4.65212650712277E+018,15.360731,14.051017,17.22226,-0.027704192002514,05174757-7011026,11.989,10.044
4.65212661020213E+018,15.515266,14.29943,17.085442,0.008273924786978,05181198-7012104,12.472,10.647
4.65212740047577E+018,15.420657,14.242225,16.799528,0.043270764932071,05171542-7009262,12.625,10.702
4.65212819074954E+018,14.9508,13.698506,16.751186,0.028711022421596,05165518-7005273,11.752,10.327
4.65212863742721E+018,15.813734,14.395363,17.978664,-0.013992839464447,05174673-7006491,11.873,10.899
4.65212863742734E+018,15.987634,14.709125,17.470474,-0.118615526108966,05174614-7006512,12.147,11.085
4.65212870614591E+018,14.78198,13.381512,16.828533,-0.069600904690435,05175284-7005439,11.144,9.817
4.65213114568973E+018,15.371978,14.0608225,17.308146,-0.045576124442997,05161985-7016161,12.086,10.831
4.62484473736756E+018,15.651175,14.363971,17.591627,0.025569725723385,05113102-7629309,12.539,11.215
4.62485219343092E+018,15.6446905,14.34505,17.633701,-0.18780038702446,05063090-7655480,12.458,11.174
4.62488098689186E+018,15.687789,14.364779,17.596952,0.066458299384696,05092465-7644026,12.545,11.413
4.62490297712413E+018,15.706413,14.570603,16.997606,-0.010343339595173,05031489-7627449,12.895,11.754
4.62507103060482E+018,15.439188,14.32739,16.740673,-0.015592062975787,04574000-7624587,12.715,11.564
4.62507570352923E+018,15.699128,14.722001,16.659443,-0.017965136199516,04542236-7629100,13.362,12.319
4.62514761846175E+018,15.778027,14.606837,17.188538,0.025309641163259,04470475-7605153,12.917,11.726
4.62516356138014E+018,16.369339,15.203603,17.777588,-0.021664162091301,04522195-7556466,13.896,11.537
4.62517146411986E+018,16.10959,15.053895,17.192997,-0.059107144990085,04535802-7546127,13.67,12.491
4.62517816426882E+018,15.75184,14.452677,17.691273,-0.076102358870884,04520118-7537489,12.365,11.136
4.652131489287E+018,16.002394,14.856446,17.18016,-0.020161752898558,05155147-7014381,13.252,12.046
4.6521316954454E+018,15.825548,14.583383,17.321728,-0.117476141083157,05153533-7016141,12.754,11.564
4.65213190160367E+018,15.490163,14.384847,16.633814,-0.046823177706366,05145662-7015154,12.889,11.713
4.6521320046829E+018,15.453332,14.190375,17.184185,-0.051943220117612,05150653-7013559,12.095,10.383
4.65213230957117E+018,15.331362,14.181077,16.697279,-0.010367899544257,05151988-7012282,12.542,11.339
4.65213303547518E+018,15.647071,14.515036,16.880615,-0.103138455953852,05155482-7012063,12.839,11.712
4.65213337472331E+018,15.840501,14.590573,17.399061,0.083772417331874,05163013-7009305,12.757,11.557
4.65213344779208E+018,15.565156,14.4468,16.727741,-0.01377249059052,05162083-7009280,12.86,11.703
4.65213454730347E+018,14.814807,13.643369,16.193136,0.010858208584826,05153401-7006016,11.696,10.235
4.65213478782159E+018,16.464361,14.94108,18.654446,0.023357621779001,05151703-7006109,12.013,10.742
4.65213502833976E+018,16.315773,14.959058,18.120071,-0.111228898473994,05144212-7012421,12.831,11.347
4.65213557809557E+018,15.687108,14.458974,17.228045,0.083401948977572,05145540-7010047,12.729,11.465
4.65213595605257E+018,16.089603,14.797921,17.80341,-0.047734258166871,05140253-7012364,12.809,11.401
4.65213629964979E+018,15.215869,13.965237,16.957657,-0.028947298422411,05133073-7009559,11.872,10.18
4.6521364370887E+018,15.982372,14.824865,17.402388,-0.119081418471383,05132847-7008325,13.127,12.006
4.6521366088875E+018,15.863888,14.666221,17.30543,-0.065345024758804,05135930-7007538,12.798,11.262
4.65213694813649E+018,15.954311,14.827626,17.058674,0.016280780299699,05134542-7005081,13.273,12.158
4.65213725737395E+018,15.667294,14.422824,17.094894,0.045078388241884,05144564-7007180,12.576,11.413
4.6521378801979E+018,15.496924,14.228268,16.902716,0.113176770928746,05143919-7005122,12.445,10.683
4.65213811636782E+018,15.658161,14.478071,17.045897,-0.021686365206185,05143499-7002310,12.553,11.077
4.65213860175221E+018,15.744872,14.606189,16.976366,0.068244375168093,05135665-7003029,12.939,11.854
4.65213883792237E+018,15.254081,13.959932,17.089123,0.09314456703393,05141632-7001548,11.862,10.009
4.65213897970931E+018,15.3323,14.02317,17.217157,0.017802688593755,05135399-7002053,11.892,9.987
4.65214056025973E+018,16.146845,14.649992,18.166962,0.017087550705693,05154741-7004315,12.442,11.193
4.65214072770782E+018,15.52881,14.278824,16.724941,0.026121532761513,05152197-7003465,12.556,11.363
4.65214097257658E+018,15.925622,14.820394,16.937048,0.372242033630893,05155107-7003245,13.294,12.181
4.65214190028964E+018,15.917568,14.670358,17.413017,0.03415579019474,05163289-7000300,12.946,11.708
4.65214200336895E+018,15.598496,14.290803,17.280756,-0.12175393539378,05165260-7000398,11.345,9.302
4.65214210644812E+018,15.584823,14.446608,16.815136,-0.021047055961354,05164870-6959457,12.827,11.648
4.65214234693035E+018,16.252008,14.572331,18.322403,-0.330772205105533,05162505-6959125,11.496,10.233
4.65214241136858E+018,15.557332,14.373354,16.93973,0.007824923415823,05162967-6957504,12.582,11.318
4.65214344647748E+018,15.819805,14.586572,17.30477,-0.037238944522959,05153926-6955528,12.844,11.664
4.65214347656911E+018,15.6437645,14.441114,16.910595,0.018194117046108,05153424-6954568,12.754,11.573
4.65214375144246E+018,15.894336,14.550786,17.271412,0.019631836452582,05145455-7001596,12.754,11.528
4.65214399188312E+018,15.971332,14.681238,17.56213,0.099544870164923,05144026-7001510,12.826,11.61
4.65214399623311E+018,15.671173,14.515034,16.97723,0.003597813554633,05143185-7001122,12.804,11.592
4.65214437419042E+018,14.094951,12.781608,16.055376,-0.024949987817301,05152288-6959036,10.744,9.469
4.65214540498218E+018,15.476579,14.297181,16.726334,0.006200289823924,05141919-6956207,12.726,11.595
4.65214712296914E+018,15.39628,14.159127,16.841211,0.073069626865445,05144473-6953234,12.38,11.19
4.65214729050216E+018,16.011217,14.738313,17.58791,-0.086646594117191,05140490-6953030,12.634,10.938
4.65214756964666E+018,14.961838,13.744457,16.612823,0.094965840374022,05143336-6951582,11.837,10.501
4.65214763836516E+018,15.947407,14.816944,17.162285,-0.026026048158785,05144550-6951169,13.248,12.108
4.652148085044E+018,15.987195,14.903721,17.094933,0.002340660855695,05122912-7030462,13.387,12.257
4.65214846300166E+018,16.716219,15.544152,17.996828,-0.023341398508864,05120239-7028193,13.759,12.387
4.65215049022565E+018,15.178898,14.017572,16.578339,-0.055654710732216,05122610-7022574,12.293,10.669
4.65215141793894E+018,15.927336,14.73851,17.368755,0.031545814515819,05114514-7022250,12.905,11.059
4.6276637434455E+018,15.820798,14.732845,17.04909,-0.031740374359418,04274646-7657034,13.176,11.993
4.62784468612369E+018,15.55216,14.411891,16.969831,-0.035950121125621,04113448-7634321,12.569,10.963
4.62794305805501E+018,16.098257,15.09497,17.164658,-0.00921424485186,04122626-7618092,13.645,12.599
4.62805854113577E+018,15.917725,14.777253,17.302528,-0.029699293775373,04434923-7604197,12.959,11.467
4.62807107814441E+018,15.446295,14.372302,16.606037,-0.038953805811029,04371426-7602468,12.447,11.092
4.62814337532966E+018,15.991641,14.879022,17.265953,0.055138370243638,04290396-7533188,13.232,12.051
4.62814656648923E+018,16.371325,15.152194,18.021587,0.039746185656136,04324743-7531203,13.54,11.16
4.6281560197146E+018,15.827767,14.83999,16.834587,-0.068454850621992,04432446-7553182,13.428,12.416
4.62819336875012E+018,15.909403,14.742284,17.355268,-0.070658273668426,04424837-7530385,13.075,11.878
4.62821157941133E+018,15.741706,14.553612,17.16995,-0.073492100597211,04395199-7516519,12.66,11.538
4.62821309123982E+018,15.525534,14.3160715,17.065521,-0.042695746223141,04394882-7514363,12.504,11.275
4.62821632105525E+018,15.947815,14.747707,17.423737,0.047298297972801,04435506-7511450,12.474,10.805
4.62823683381913E+018,15.422846,14.168139,17.207672,-0.106512390617482,04360211-7519214,12.333,11.064
4.62824092262806E+018,15.705933,14.642952,16.856628,-0.027973199993665,04332709-7526506,13.124,11.985
